#####################################################################
# Alchemist log file - simulation started at: 2024-06-04T14:05+0000 #
#####################################################################
#
# seed = 6.0, NumberOfHerds = 1, intrinsicForwardCoefficient = 0.1, intrinsicLateralMultiplier = 0.25
#
# The columns have the following meaning: 
# time 0-1 1-2 2-3 3-4 4-5 5-6 6-10 >10 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.004358164239918416 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10.004358164239918 53.0 47.0 0.0 0.0 0.0 0.0 0.0 0.0
20.004358164239918 37.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0
30.004358164239918 31.0 69.0 0.0 0.0 0.0 0.0 0.0 0.0
40.00435816423992 32.0 68.0 0.0 0.0 0.0 0.0 0.0 0.0
50.00435816423992 33.0 67.0 0.0 0.0 0.0 0.0 0.0 0.0
60.00435816423992 37.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0
70.00435816423992 42.0 58.0 0.0 0.0 0.0 0.0 0.0 0.0
80.00435816423992 47.0 53.0 0.0 0.0 0.0 0.0 0.0 0.0
90.00435816423992 43.0 57.0 0.0 0.0 0.0 0.0 0.0 0.0
100.00435816423992 48.0 52.0 0.0 0.0 0.0 0.0 0.0 0.0
110.00435816423992 51.0 49.0 0.0 0.0 0.0 0.0 0.0 0.0
120.00435816423992 54.0 46.0 0.0 0.0 0.0 0.0 0.0 0.0
130.00435816423993 57.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0
140.00435816423993 60.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0
150.00435816423993 75.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
160.00435816423993 79.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0
170.00435816423993 72.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0
180.00435816423993 81.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0
190.00435816423993 90.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
200.00435816423993 97.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0
210.00435816423993 95.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0
220.00435816423993 98.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0
230.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
240.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
250.00435816423993 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
260.00435816423993 97.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0
270.00435816423993 98.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0
280.00435816423993 96.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
290.00435816423993 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
300.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
310.00435816423993 98.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0
320.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
330.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
340.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
350.00435816423993 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
360.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
370.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
380.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
390.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
400.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
410.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
420.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
430.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
440.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
450.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
460.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
470.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
480.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
490.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
500.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
510.00435816423993 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
520.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
530.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
540.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
550.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
560.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
570.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
580.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
590.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
600.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
610.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
620.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
630.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
640.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
650.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
660.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
670.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
680.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
690.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
700.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
710.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
720.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
730.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
740.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
750.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
760.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
770.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
780.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
790.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
800.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
810.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
820.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
830.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
840.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
850.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
860.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
870.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
880.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
890.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
900.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
910.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
920.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
930.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
940.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
950.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
960.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
970.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
980.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
990.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1000.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1010.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1020.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1030.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1040.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1050.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1060.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1070.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1080.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1090.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1100.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1110.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1120.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1130.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1140.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1150.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1160.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1170.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1180.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1190.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1200.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1210.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1220.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1230.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1240.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1250.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1260.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1270.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1280.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1290.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1300.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1310.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1320.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1330.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1340.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1350.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1360.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1370.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1380.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1390.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1400.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1410.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1420.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1430.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1440.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1450.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1460.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1470.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1480.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1490.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1500.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1510.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1520.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1530.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1540.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1550.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1560.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1570.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1580.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1590.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1600.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1610.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1620.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1630.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1640.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1650.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1660.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1670.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1680.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1690.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1700.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1710.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1720.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1730.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1740.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1750.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1760.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1770.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1780.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1790.0043581642399 99.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1800.0043581642399 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-06-04T14:05+0000 #
#####################################################################
