#####################################################################
# Alchemist log file - simulation started at: 2024-06-08T08:09+0000 #
#####################################################################
#
# 
#
# The columns have the following meaning: 
# time speed 
0.0 
0.0011337332612453288 
300.0011337332612 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
600.0011337332612 1.1443301783880597 1.20411477095277 1.1443290893801175 1.1698322180766256 1.0400294458188362 1.1650486767892752 1.1601209205633414 1.040029445307082 1.0566107393288569
900.0011337332612 1.283051043719542 1.4121302802737181 1.1790178252904566 1.233413134797263 1.253168941084835 1.3227292635413392 1.1200906904235006 1.7647695314761198 1.1790178233881408
1200.0011337332612 2.246721127450744 2.7231519513005678 2.020565731077165 2.342055526694222 1.990292061241065 2.6874486832709037 3.041147707909606 3.2644295833675456 1.0566107393226696
1500.0011337332612 1.9747977453323813 1.7689464216938733 1.4869885098155475 1.7772318886004264 2.2200911584247587 2.0205635156240773 2.836566497914236 1.0 1.0
1800.0011337332612 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2100.001133733261 2.9347170160577725 1.268529894418501 1.7895155706830916 1.5203827945028947 1.4255224601356549 1.9128229579489253 2.621091401671113 2.642688311189216
2400.001133733261 1.6227181353181934 3.2449011283614664 2.434955232716304 2.8330949744528438 3.06649503055273
2700.001133733261 2.1272612649314877 1.4820184210034184 1.595090833438369 1.7381148518181382 3.4604688560924064
3000.001133733261 1.9607255233780585 1.8164590830262566 1.5203914825669818 2.2965092761249184 4.570776989707981
3300.001133733261 1.7446002169689545 1.7381126300339917 1.8482235562503968 2.333058066310139 1.0 1.0 1.0
3600.001133733261 1.144330176586582 1.169832218038095 1.2001497395899545 1.3420176097615188 1.2685267398645181 1.7689464198567602
3900.001133733261 1.144330176573676 1.0895089116949066 1.089508913423155 1.2001511507051714 1.3227292679634848 1.2001486398470884
4200.001133733262 1.5015697660241105 1.402291023732986 1.526505399952025 1.2155688038494548 1.6454556178457582 1.165045822235451 1.0
4500.001133733262 2.5378994531554224 1.3580398587954083 1.2886581807905957 1.342012559560186 1.4002994785958813 1.0566107395003965 1.6516391040450022
4800.001133733262 2.107180438192773 1.0 1.0 1.0 1.0 1.0 1.0
5100.001133733262 1.9846096145761072 1.685206984188091 1.3797534100574225 1.3126424739559122 1.6097204475208775 1.8510471340892147 1.2334131355180067
5400.001133733262 1.1790199298963457 1.2041147708777602 1.4255224605056354 1.9747977422667036 1.3396644402606313 1.226442958697693 1.5731349341055991
5700.001133733262 1.4082221582201395 1.6123332405788178 1.4951374686347787 1.7616121796182211 1.6057556471076824 2.4810894886668295 1.2563165766817612
6000.001133733262 1.160117783057647 1.3776391163908448 1.8887982504700909 1.0895089116158587 1.483679260490389 1.4329872673531745 1.2802061204645678
6300.001133733262 1.688701561704622 2.217460549509622 2.0252663072636006 1.8213430459976157 3.3040857637108676 1.7595187266602923 1.7945684894975908
6600.001133733262 2.08155723128802 3.4417977545826286 2.6116532553733425 2.4432853128201195 2.1615439164581844 2.0126757607545844
6900.001133733262 2.2740566628123626 2.9234987717118597 2.2765673829724946 1.764768422710326 2.5321488254453772 2.9214133973798226 1.0
7200.001133733262 2.0330457741801005 3.2591048699977714 1.9145683089319712 2.063611197850176 2.7365649111283696 2.0229122276058145 1.369056317984758
7500.001133733262 3.113622565690112 2.5451768795408087 2.4718792399883034 2.721742965865632 1.0 1.0 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2024-06-08T08:09+0000 #
#####################################################################
